timestamp,value
1,1.1478082474051632
2,1.2524735954396065
3,1.1876661058650901
4,1.1690581914151754
5,1.1182495014350868
6,1.2979156214028
7,1.0727174200315335
8,1.548146707422895
9,1.2907182383585398
10,1.090433250632696
11,1.2681950100778947
12,1.612319236899125
13,1.1227012558156741
14,1.2451585731144215
15,1.5288580857847778
16,1.3424281036156942
17,1.1996988515681581
18,1.2455489831081332
19,1.3224117036968805
20,1.248510594875668
21,1.0612178991015542
22,1.3061946117691656
23,1.5026754905655317
24,1.496272594781576
25,1.327343251466306
26,1.2800682777299657
27,1.1944991691358602
28,1.241242637929009
29,1.1490064412152583
30,1.2133718541712526
31,1.1964038916230662
32,1.0059976987267396
33,1.2273441664879003
34,1.2736915242242512
35,1.1253356678208581
36,1.2893921372650072
37,1.647243169555941
38,1.7230227484294423
39,1.7702304907990185
40,2.0063180739256774
41,2.324222259695215
42,1.8717217603037954
43,1.7917357972131536
44,3.3040758675889492
45,2.076892168688004
46,1.4421669282274705
47,1.5345570185103161
48,2.4447087148858677
