timestamp,value
1,1.8300977248425434
2,1.811135447543706
3,1.3242868703191657
4,1.2136818652046708
5,1.065580783131385
6,1.1719711915644997
7,1.1227804175663905
8,1.244859873765107
9,0.9390690008578128
10,1.0102941733876523
11,1.2376722816051107
12,1.2593012459817146
13,1.1975297064807986
14,1.203866643722212
15,1.2809214672842741
16,1.042493199200101
17,1.1747301307116116
18,1.3046840095322878
19,1.186704147432065
20,1.3247609789601102
21,1.214596626455659
22,1.3334770415145207
23,1.3119569013005659
24,1.2748113347017525
25,1.1241597658886138
26,1.229062710978679
27,1.2530358934754084
28,1.1283889067192074
29,1.1149082836304363
30,1.216284450448166
31,1.1771773586049084
32,1.0806867344625566
33,1.3155620042882072
34,1.3340710769797681
35,1.2006923375042937
36,1.0732939259807066
37,1.2453971558517567
38,1.172378625619629
39,1.3807229812902702
40,1.428563301892919
41,1.388592971800954
42,1.1548620758939707
43,1.207104518449672
44,1.3014225843333922
45,1.0471329234511833
46,1.0469550380485608
47,1.1659935841504752
48,1.3432470393685434
49,1.6318936239955146
50,1.0368462800536355
51,0.9561503814078925
52,1.2136846652058384
53,1.0088238651407127
54,1.1068701661204012
55,1.2608293892046716
56,1.0803660609280512
57,1.1691393618065626
58,1.7470018753411025
59,1.0640394743075994
60,1.0130153321023867
61,1.1430251121555903
62,1.0406936221870193
63,1.2089492013333545
64,1.0555219895877357
65,1.210579448820132
66,1.005713370522412
67,1.0882150781724338
68,1.1705420850233894
69,1.2096186147203782
70,1.3982386807602345
71,1.2708871535176611
72,1.636958064672132
73,1.6580061007789948
74,1.4335530027776864
75,1.6371098834625188
76,2.0168188088592167
77,1.7247968015764652
78,1.668547916232454
