timestamp,value
1,0.7749513656707466
2,0.7185942731622894
3,0.696472748789863
4,0.7281398308232326
5,0.6566666133976927
6,0.6035676948314403
7,0.6057594250532367
8,0.6502431636352155
9,0.622651056151215
10,0.5996298372306144
11,0.7221815884501234
12,0.752921593169225
13,0.7036221735693632
14,0.6413569502891123
15,0.610148597456651
16,0.6608922037905802
17,0.609673540914112
18,0.5884920536483338
19,0.6223898981136602
20,0.5883501722543863
21,0.8735387248345448
22,0.5791241744166888
23,0.6496963470951459
24,0.6073863975879968
25,0.6173177944873303
26,0.5797816460952183
27,0.5997086064236756
28,0.7026334253644672
29,0.7972039883104705
30,0.8009248546482656
31,0.6939771215525782
32,0.6556688901621853
33,0.7391189378240929
34,0.7245673144768371
35,0.7672973369426167
36,0.7691955783122069
37,0.6738116825511699
38,0.5945962617859094
39,0.6397804217131207
40,0.6591856583277443
41,0.7163132614864465
42,0.7536273357142206
43,0.7462110840983736
44,1.0453266634729341
45,0.7819831990826737
46,0.7534880713643027
47,0.8922355420162785
48,0.7801001607600297
49,0.7575283421473822
50,0.8080492675568385
51,0.7599403570405614
52,0.6366253144515284
