timestamp,value
1,1.4328509790270916
2,1.915667491927394
3,2.345946075991079
4,2.3965487986623137
5,2.159271488273866
6,2.1311654211557842
7,1.8874976005488295
8,1.8970521159469325
9,2.152886254092919
10,2.073000164751471
11,2.13386553145024
12,2.6078803805604243
13,1.948603320802793
14,2.17802814949018
15,2.3231041242103196
16,2.182807174604579
17,1.831077415605367
18,2.515213047441621
19,2.5028308983230363
20,2.27575146116319
21,2.684780531113898
22,2.320437609806813
23,1.9029616587014138
24,2.481247084625593
25,1.963230006953222
26,2.15440976346151
27,2.364401754069511
28,2.2034820650804097
29,2.396282413691924
30,1.894006750015223
31,2.1506913035182484
32,2.6107032925574494
33,2.101098913853854
34,2.175876733083204
35,2.479902648538862
36,1.722663573618649
37,2.4206833775809957
38,2.4381764917978317
39,2.4992478420362465
40,2.247962165570189
41,2.384007792256326
42,2.029569954730434
43,2.099525095251746
44,2.066016575209268
45,2.4184734237107177
46,2.47523753541547
47,2.5648263256452335
48,2.419942304858369
49,2.2801798382799356
50,2.748121186266952
51,2.3538045268418815
52,1.7913139248785592
53,2.0027807334059595
54,1.6938010283650955
