timestamp,value
1,0.9052030232018043
2,0.8078044519441252
3,0.7695617056881864
4,1.1236011210128192
5,1.219441602912519
6,1.2183299971307149
7,1.2425183581637351
8,1.3590679990184715
9,1.8836428372357779
10,1.0454070895891312
11,1.4179272804484038
12,1.4430873116004008
13,1.3537739368673345
14,1.3137514186224812
15,1.637275419599482
16,1.551282448796609
17,1.234451222030186
18,1.349983941668332
19,1.0330581171426305
20,0.8881606393691461
21,1.559711094294889
22,1.2368439576891366
23,1.1075180512770713
24,0.9056618164181167
25,1.1888972485915994
26,0.9984710092375176
27,1.139880351116714
28,0.957015318250824
29,1.0447201006173934
30,1.0285420790632576
31,0.6498822145520198
32,0.9427740308402986
33,0.6804734305020818
34,1.1299093620189005
35,1.3568843029320632
36,1.4024871793764335
37,1.1430687655724623
38,0.9826132119574695
39,1.1537238477157998
40,1.0019035061686208
41,0.84639279555273
42,0.8127752929370945
43,1.071099087760735
44,0.9253658194420251
45,0.9689591693981439
46,0.9154230663319012
47,1.256827339108207
48,1.1958183161011513
49,1.3725136622977585
50,1.1628461258056453
51,1.3967074554773462
52,1.23348025716877
53,1.306450915854908
54,1.1936594779080085
55,0.8584757526324545
56,1.1744005295844988
57,0.9453821511404836
58,0.9573311180350764
59,0.8122315496410712
