timestamp,value
1,0.9289207550147481
2,0.9808274038845862
3,0.7691523102898585
4,0.7341094533381418
5,0.8382245684853415
6,0.7798625730869623
7,0.7832339365345886
8,0.7969016120196208
9,0.7504970632510521
10,0.7381467853097283
11,0.7281070521849027
12,0.7048964398595742
13,0.7267253071912096
14,0.6306265978861336
15,0.6524460685477242
16,0.6817108340879562
17,0.7380433782498457
18,0.6632352264640704
19,0.7351670705750571
20,0.7056501975818673
21,0.7431000984672504
22,0.7154876939847296
23,0.7000128997283862
24,0.782289710677523
25,0.6675539750868499
26,0.6982481301055996
27,0.6245680794324042
28,0.6433593528082638
29,0.6513798734392837
30,0.7607830827756755
31,0.6669949126169351
32,0.6078780469294506
33,0.7165833641985802
34,0.7850700347827103
35,0.6712303688851814
36,0.6787570550167229
37,0.7845545480930759
38,0.6906980886395162
39,0.6663026377147492
40,0.7592602398057705
41,0.7369318421779569
42,0.6672678089642619
43,0.7066832936347826
44,0.6841309565017604
45,0.6979387795771809
46,0.7016524220692734
47,0.6942428924686688
48,0.7357810389436693
49,0.704483936921807
50,0.6820120958504744
51,0.6921915586368212
52,0.6732427850987324
53,0.6355880996279974
54,0.7431879184400485
55,0.726004303763194
56,0.720824243652759
57,0.7115423818723765
58,0.642306967148981
59,0.6864976880269291
60,0.6432822654850306
61,0.69892226390383
62,0.6626252084685744
63,0.6337310292764939
