timestamp,value
1,0.6287965075364567
2,0.8963264031908003
3,0.5048289183730337
4,0.5457490191383367
5,0.5775224971861742
6,0.6054456012263487
7,0.5192216178355537
8,0.5509809721100073
9,0.5386891249028636
10,0.5694319920998022
11,0.5963819033905741
12,0.6236501887893284
13,0.598206896010889
14,0.6479285904914387
15,0.7369307860051952
16,0.6961925958595178
17,0.6044432810512532
18,0.5899448199583125
19,0.6354279504753196
20,0.5847908301895535
21,0.539351964591821
22,0.4993593392249133
23,0.5590735368250339
24,0.607252156173604
25,0.5714773371217047
26,0.5362385252636966
27,0.5605398750109358
28,0.6440220953636613
29,0.6449511700917276
30,0.615470361914858
31,0.8582168621285318
32,0.9520953649370216
33,0.9018207189359488
34,1.0150256800236337
35,0.5504753887014888
36,0.5341558664190637
37,0.573128865666195
38,0.5790437407412515
39,0.5811840619201558
