timestamp,value
1,0.9304203910877745
2,0.8899701248388305
3,0.8693357835688635
4,0.7565185242878538
5,0.7999511208846456
6,0.7683301736016623
7,0.7597384034903868
8,0.743049745352351
9,0.840239494559684
10,0.827093110925374
11,0.8302457153493648
12,0.6950171578961841
13,0.7341093167575421
14,0.6733048255957893
15,0.7139074340272826
16,0.6953803625282389
17,0.6816092952626702
18,0.7160125702101395
19,0.6777627149622909
20,0.6788867974538524
21,0.76242716426471
22,0.8616317896107428
23,0.7934231860555819
24,0.6935342240980213
25,0.829944094863764
26,0.7729767559129499
27,0.7482063671961922
28,0.7932781484723409
29,0.7409987839414999
30,0.7464843648642184
31,0.8149086393559003
32,0.743743786686905
33,0.719873723656701
34,0.6412588554293005
35,0.7452228552280951
36,0.6618417405169105
37,0.7274806885567324
38,0.6396825121717221
39,0.7290470088130967
40,0.7099931922777742
41,0.6295375164854762
42,0.6837254779058176
43,0.6155423460051098
44,0.6375139675553344
45,0.7627269428864476
46,0.6843996136770796
47,0.7425590989890872
48,0.8512695431214653
49,0.8390292774347158
50,0.6212506588653239
51,0.6601452192995829
52,0.7870044355525436
53,0.6420129964527949
54,0.7443802660358847
55,0.6657112911551738
56,0.771267445466218
57,0.675216884146379
58,0.6630416809596222
59,0.6494572802388432
60,0.679063894768963
61,0.672474570120682
62,0.6461417389343516
63,0.6251032135875503
